state,county_fips,county_name,year,typical_home_value,zillow_months_available,home_value_source,home_value_year_method,zillow_data_status
NC,37099,Jackson County,2019,268408.08,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
NC,37099,Jackson County,2020,281191.91,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
NC,37099,Jackson County,2021,348132.91,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
NC,37099,Jackson County,2022,408738.39,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
NC,37099,Jackson County,2023,419385.61,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
NC,37099,Jackson County,2024,438904.73,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
NC,37101,Johnston County,2015,168887.22,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
NC,37101,Johnston County,2016,178884.13,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
NC,37101,Johnston County,2017,191684.54,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
NC,37101,Johnston County,2018,204990.06,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
NC,37101,Johnston County,2019,216728.1,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
NC,37101,Johnston County,2020,232842.05,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
NC,37101,Johnston County,2021,276708.89,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
NC,37101,Johnston County,2022,341036.11,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
NC,37101,Johnston County,2023,344003.72,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
NC,37101,Johnston County,2024,349861.45,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
NC,37103,Jones County,2015,75870.11,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
NC,37103,Jones County,2016,81241.7,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
NC,37103,Jones County,2017,84965.03,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
NC,37103,Jones County,2018,88851.89,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
NC,37103,Jones County,2019,88751.26,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
NC,37103,Jones County,2020,93336.82,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
NC,37103,Jones County,2021,115012.46,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
NC,37103,Jones County,2022,135958.98,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
NC,37103,Jones County,2023,136058.86,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
NC,37103,Jones County,2024,147868.95,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
NC,37105,Lee County,2015,125206.44,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
NC,37105,Lee County,2016,131600.94,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
NC,37105,Lee County,2017,139313.78,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
NC,37105,Lee County,2018,152075.31,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
NC,37105,Lee County,2019,161585.63,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
NC,37105,Lee County,2020,179658.06,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
NC,37105,Lee County,2021,210660.4,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
NC,37105,Lee County,2022,253875.31,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
NC,37105,Lee County,2023,278570.95,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
NC,37105,Lee County,2024,291153.85,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
NC,37107,Lenoir County,2015,72073.45,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
NC,37107,Lenoir County,2016,73666.4,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
NC,37107,Lenoir County,2017,74896.58,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
NC,37107,Lenoir County,2018,79409.28,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
NC,37107,Lenoir County,2019,82973.6,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
NC,37107,Lenoir County,2020,88435.41,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
NC,37107,Lenoir County,2021,105331.06,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
NC,37107,Lenoir County,2022,127731.28,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
NC,37107,Lenoir County,2023,139820.74,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
NC,37107,Lenoir County,2024,144908.81,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
NC,37109,Lincoln County,2015,191070.05,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
NC,37109,Lincoln County,2016,201090.63,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
NC,37109,Lincoln County,2017,214186.71,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
NC,37109,Lincoln County,2018,230470.15,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
NC,37109,Lincoln County,2019,245336.87,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
NC,37109,Lincoln County,2020,263058.38,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
NC,37109,Lincoln County,2021,308259.52,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
NC,37109,Lincoln County,2022,366198.21,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
NC,37109,Lincoln County,2023,378444.1,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
NC,37109,Lincoln County,2024,393412.32,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
NC,37111,McDowell County,2015,,0,Zillow ZHVI county,annual_mean_zhvi,source_data_unavailable
NC,37111,McDowell County,2016,146043.76,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
NC,37111,McDowell County,2017,152616.6,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
NC,37111,McDowell County,2018,163719.23,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
NC,37111,McDowell County,2019,180164.06,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
NC,37111,McDowell County,2020,190865.65,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
NC,37111,McDowell County,2021,227243.51,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
NC,37111,McDowell County,2022,251080.29,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
NC,37111,McDowell County,2023,259716.08,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
NC,37111,McDowell County,2024,269303.77,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
NC,37113,Macon County,2015,173525.14,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
NC,37113,Macon County,2016,176899.44,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
NC,37113,Macon County,2017,186012.79,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
NC,37113,Macon County,2018,197659.33,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
NC,37113,Macon County,2019,205303.98,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
NC,37113,Macon County,2020,219301.91,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
NC,37113,Macon County,2021,269474.4,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
NC,37113,Macon County,2022,319614.21,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
NC,37113,Macon County,2023,330264.66,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
NC,37113,Macon County,2024,349832.49,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
NC,37115,Madison County,2015,202170.73,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
NC,37115,Madison County,2016,221601.05,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
NC,37115,Madison County,2017,238830.51,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
NC,37115,Madison County,2018,245105.33,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
NC,37115,Madison County,2019,246142.96,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
NC,37115,Madison County,2020,265643.69,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
NC,37115,Madison County,2021,317794.49,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
NC,37115,Madison County,2022,365069.52,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
NC,37115,Madison County,2023,370509.46,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
NC,37115,Madison County,2024,388366.38,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
NC,37117,Martin County,2015,80531.37,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
NC,37117,Martin County,2016,85961.89,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
NC,37117,Martin County,2017,88470.33,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
NC,37117,Martin County,2018,86910.96,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
NC,37117,Martin County,2019,90428.73,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
NC,37117,Martin County,2020,97507.68,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
NC,37117,Martin County,2021,119921.48,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
NC,37117,Martin County,2022,133886.11,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
NC,37117,Martin County,2023,137744.75,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
NC,37117,Martin County,2024,136283.11,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
NC,37119,Mecklenburg County,2015,193963.67,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
NC,37119,Mecklenburg County,2016,211547.04,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
NC,37119,Mecklenburg County,2017,230823.04,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
NC,37119,Mecklenburg County,2018,250581.81,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
NC,37119,Mecklenburg County,2019,264403.41,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
NC,37119,Mecklenburg County,2020,282408.94,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
NC,37119,Mecklenburg County,2021,336714.95,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
NC,37119,Mecklenburg County,2022,407849.36,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
NC,37119,Mecklenburg County,2023,413171.9,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
NC,37119,Mecklenburg County,2024,429107.32,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
NC,37121,Mitchell County,2015,130141.68,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
NC,37121,Mitchell County,2016,132986.21,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
NC,37121,Mitchell County,2017,138259.81,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
NC,37121,Mitchell County,2018,142426.93,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
NC,37121,Mitchell County,2019,149213.02,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
NC,37121,Mitchell County,2020,159658.29,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
NC,37121,Mitchell County,2021,190092.18,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
NC,37121,Mitchell County,2022,222011.92,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
NC,37121,Mitchell County,2023,243193.76,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
NC,37121,Mitchell County,2024,243714.58,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
NC,37123,Montgomery County,2015,95849.53,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
NC,37123,Montgomery County,2016,99913.67,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
NC,37123,Montgomery County,2017,102720.73,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
NC,37123,Montgomery County,2018,108558.53,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
NC,37123,Montgomery County,2019,114387.39,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
NC,37123,Montgomery County,2020,125127.41,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
NC,37123,Montgomery County,2021,149662.38,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
NC,37123,Montgomery County,2022,173715.86,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
NC,37123,Montgomery County,2023,182128.93,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
NC,37123,Montgomery County,2024,189088.1,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
NC,37125,Moore County,2015,207760.77,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
NC,37125,Moore County,2016,214486.06,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
NC,37125,Moore County,2017,223354.99,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
NC,37125,Moore County,2018,233836.95,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
NC,37125,Moore County,2019,242800.96,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
NC,37125,Moore County,2020,260793.85,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
NC,37125,Moore County,2021,309965.03,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
NC,37125,Moore County,2022,373424.54,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
NC,37125,Moore County,2023,395472.46,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
NC,37125,Moore County,2024,409764.23,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
NC,37127,Nash County,2015,120042.38,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
NC,37127,Nash County,2016,122863.33,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
NC,37127,Nash County,2017,127982.64,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
NC,37127,Nash County,2018,135628.48,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
NC,37127,Nash County,2019,142445.88,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
NC,37127,Nash County,2020,154654.63,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
NC,37127,Nash County,2021,182583.59,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
NC,37127,Nash County,2022,213957.04,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
NC,37127,Nash County,2023,227666.55,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
NC,37127,Nash County,2024,240127.45,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
NC,37129,New Hanover County,2015,219519.79,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
NC,37129,New Hanover County,2016,231834.34,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
NC,37129,New Hanover County,2017,244975.52,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
NC,37129,New Hanover County,2018,259652.73,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
NC,37129,New Hanover County,2019,273118.59,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
NC,37129,New Hanover County,2020,291204.54,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
NC,37129,New Hanover County,2021,337262.15,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
NC,37129,New Hanover County,2022,400862.09,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
NC,37129,New Hanover County,2023,431561.19,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
NC,37129,New Hanover County,2024,452641.84,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
NC,37131,Northampton County,2015,59558.24,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
NC,37131,Northampton County,2016,64956.16,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
NC,37131,Northampton County,2017,69338.05,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
NC,37131,Northampton County,2018,73356.48,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
NC,37131,Northampton County,2019,74647.26,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
NC,37131,Northampton County,2020,83610.49,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
NC,37131,Northampton County,2021,101568.27,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
NC,37131,Northampton County,2022,112502.53,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
NC,37131,Northampton County,2023,104100.42,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
NC,37131,Northampton County,2024,102480.86,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
NC,37133,Onslow County,2015,154078.36,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
NC,37133,Onslow County,2016,149651.98,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
NC,37133,Onslow County,2017,151973.0,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
NC,37133,Onslow County,2018,159501.42,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
NC,37133,Onslow County,2019,172438.59,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
NC,37133,Onslow County,2020,184171.33,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
NC,37133,Onslow County,2021,206938.15,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
NC,37133,Onslow County,2022,242623.9,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
NC,37133,Onslow County,2023,265377.84,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
NC,37133,Onslow County,2024,277215.57,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
NC,37135,Orange County,2015,272676.82,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
NC,37135,Orange County,2016,283915.68,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
NC,37135,Orange County,2017,297923.9,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
NC,37135,Orange County,2018,316753.7,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
NC,37135,Orange County,2019,330278.92,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
NC,37135,Orange County,2020,345985.62,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
NC,37135,Orange County,2021,397760.74,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
NC,37135,Orange County,2022,470255.09,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
NC,37135,Orange County,2023,491497.2,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
NC,37135,Orange County,2024,517593.92,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
NC,37137,Pamlico County,2015,141001.17,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
NC,37137,Pamlico County,2016,141157.5,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
NC,37137,Pamlico County,2017,148992.2,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
NC,37137,Pamlico County,2018,154625.51,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
NC,37137,Pamlico County,2019,162409.74,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
